"berkas_citra","nama"
"../test/362__M_Right_middle_finger.BMP","Joe Hall"
"../test/362__M_Right_little_finger.BMP","Joe Hall"
"../test/362__M_Left_thumb_finger.BMP","Joe Hall"
"../test/362__M_Right_thumb_finger.BMP","Joe Hall"
"../test/362__M_Left_index_finger.BMP","Joe Hall"
"../test/362__M_Left_ring_finger.BMP","Joe Hall"
"../test/362__M_Left_middle_finger.BMP","Joe Hall"
"../test/362__M_Right_ring_finger.BMP","Joe Hall"
"../test/362__M_Left_little_finger.BMP","Joe Hall"
"../test/363__M_Left_little_finger.BMP","Ron Poole"
"../test/363__M_Left_middle_finger.BMP","Ron Poole"
"../test/363__M_Right_middle_finger.BMP","Ron Poole"
"../test/363__M_Left_thumb_finger.BMP","Ron Poole"
"../test/363__M_Right_little_finger.BMP","Ron Poole"
"../test/363__M_Right_thumb_finger.BMP","Ron Poole"
"../test/363__M_Left_ring_finger.BMP","Ron Poole"
"../test/363__M_Right_ring_finger.BMP","Ron Poole"
"../test/363__M_Left_index_finger.BMP","Ron Poole"
"../test/363__M_Right_index_finger.BMP","Ron Poole"
"../test/364__M_Right_little_finger.BMP","Nicole Wheeler"
"../test/364__M_Left_ring_finger.BMP","Nicole Wheeler"
"../test/364__M_Left_index_finger.BMP","Nicole Wheeler"
"../test/364__M_Right_middle_finger.BMP","Nicole Wheeler"
"../test/364__M_Right_ring_finger.BMP","Nicole Wheeler"
"../test/364__M_Left_middle_finger.BMP","Nicole Wheeler"
"../test/364__M_Left_little_finger.BMP","Nicole Wheeler"
"../test/364__M_Right_thumb_finger.BMP","Nicole Wheeler"
"../test/364__M_Left_thumb_finger.BMP","Nicole Wheeler"
"../test/364__M_Right_index_finger.BMP","Nicole Wheeler"
"../test/365__M_Right_index_finger.BMP","Sondra Dorn"
"../test/365__M_Right_ring_finger.BMP","Sondra Dorn"
"../test/365__M_Left_index_finger.BMP","Sondra Dorn"
"../test/365__M_Right_little_finger.BMP","Sondra Dorn"
"../test/365__M_Right_middle_finger.BMP","Sondra Dorn"
"../test/365__M_Right_thumb_finger.BMP","Sondra Dorn"
"../test/365__M_Left_ring_finger.BMP","Sondra Dorn"
"../test/365__M_Left_little_finger.BMP","Sondra Dorn"
"../test/365__M_Left_middle_finger.BMP","Sondra Dorn"
"../test/365__M_Left_thumb_finger.BMP","Sondra Dorn"
"../test/366__M_Right_thumb_finger.BMP","David Butler"
"../test/366__M_Left_thumb_finger.BMP","David Butler"
"../test/366__M_Left_middle_finger.BMP","David Butler"
"../test/366__M_Left_little_finger.BMP","David Butler"
"../test/366__M_Right_index_finger.BMP","David Butler"
"../test/366__M_Left_ring_finger.BMP","David Butler"
"../test/366__M_Right_little_finger.BMP","David Butler"
"../test/366__M_Left_index_finger.BMP","David Butler"
"../test/366__M_Right_middle_finger.BMP","David Butler"
"../test/366__M_Right_ring_finger.BMP","David Butler"
"../test/367__M_Left_thumb_finger.BMP","Roy Sanchez"
"../test/367__M_Right_index_finger.BMP","Roy Sanchez"
"../test/367__M_Left_ring_finger.BMP","Roy Sanchez"
"../test/367__M_Left_little_finger.BMP","Roy Sanchez"
"../test/367__M_Left_middle_finger.BMP","Roy Sanchez"
"../test/367__M_Right_ring_finger.BMP","Roy Sanchez"
"../test/367__M_Right_little_finger.BMP","Roy Sanchez"
"../test/367__M_Right_middle_finger.BMP","Roy Sanchez"
"../test/367__M_Left_index_finger.BMP","Roy Sanchez"
"../test/367__M_Right_thumb_finger.BMP","Roy Sanchez"
"../test/368__M_Right_little_finger.BMP","Alma Ehrhardt"
"../test/368__M_Right_middle_finger.BMP","Alma Ehrhardt"
"../test/368__M_Left_index_finger.BMP","Alma Ehrhardt"
"../test/368__M_Right_ring_finger.BMP","Alma Ehrhardt"
"../test/368__M_Right_index_finger.BMP","Alma Ehrhardt"
"../test/368__M_Left_ring_finger.BMP","Alma Ehrhardt"
"../test/368__M_Left_thumb_finger.BMP","Alma Ehrhardt"
"../test/368__M_Left_middle_finger.BMP","Alma Ehrhardt"
"../test/368__M_Left_little_finger.BMP","Alma Ehrhardt"
"../test/368__M_Right_thumb_finger.BMP","Alma Ehrhardt"
"../test/369__F_Left_middle_finger.BMP","Robert Nicholson"
"../test/369__F_Left_little_finger.BMP","Robert Nicholson"
"../test/369__F_Right_little_finger.BMP","Robert Nicholson"
"../test/369__F_Right_middle_finger.BMP","Robert Nicholson"
"../test/369__F_Left_thumb_finger.BMP","Robert Nicholson"
"../test/369__F_Right_thumb_finger.BMP","Robert Nicholson"
"../test/369__F_Left_ring_finger.BMP","Robert Nicholson"
"../test/369__F_Left_index_finger.BMP","Robert Nicholson"
"../test/369__F_Right_index_finger.BMP","Robert Nicholson"
"../test/369__F_Right_ring_finger.BMP","Robert Nicholson"
"../test/370__M_Right_index_finger.BMP","Jill Border"
"../test/370__M_Left_ring_finger.BMP","Jill Border"
"../test/370__M_Left_thumb_finger.BMP","Jill Border"
"../test/370__M_Right_thumb_finger.BMP","Jill Border"
"../test/370__M_Right_little_finger.BMP","Jill Border"
"../test/370__M_Left_middle_finger.BMP","Jill Border"
"../test/370__M_Right_middle_finger.BMP","Jill Border"
"../test/370__M_Right_ring_finger.BMP","Jill Border"
"../test/370__M_Left_little_finger.BMP","Jill Border"
"../test/370__M_Left_index_finger.BMP","Jill Border"
"../test/371__M_Left_thumb_finger.BMP","Juan Morgan"
"../test/371__M_Left_little_finger.BMP","Juan Morgan"
"../test/371__M_Left_middle_finger.BMP","Juan Morgan"
"../test/371__M_Right_thumb_finger.BMP","Juan Morgan"
"../test/371__M_Left_index_finger.BMP","Juan Morgan"
"../test/371__M_Right_little_finger.BMP","Juan Morgan"
"../test/371__M_Right_middle_finger.BMP","Juan Morgan"
"../test/371__M_Right_ring_finger.BMP","Juan Morgan"
"../test/371__M_Right_index_finger.BMP","Juan Morgan"
"../test/371__M_Left_ring_finger.BMP","Juan Morgan"
"../test/372__M_Right_little_finger.BMP","Damon Donahue"
"../test/372__M_Right_ring_finger.BMP","Damon Donahue"
"../test/372__M_Right_middle_finger.BMP","Damon Donahue"
"../test/372__M_Left_index_finger.BMP","Damon Donahue"
"../test/372__M_Right_index_finger.BMP","Damon Donahue"
"../test/372__M_Left_middle_finger.BMP","Damon Donahue"
"../test/372__M_Left_ring_finger.BMP","Damon Donahue"
"../test/372__M_Left_little_finger.BMP","Damon Donahue"
"../test/372__M_Left_thumb_finger.BMP","Damon Donahue"
"../test/372__M_Right_thumb_finger.BMP","Damon Donahue"
"../test/373__M_Left_ring_finger.BMP","Heather Godfrey"
"../test/373__M_Right_thumb_finger.BMP","Heather Godfrey"
"../test/373__M_Left_index_finger.BMP","Heather Godfrey"
"../test/373__M_Left_little_finger.BMP","Heather Godfrey"
"../test/373__M_Right_ring_finger.BMP","Heather Godfrey"
"../test/373__M_Right_little_finger.BMP","Heather Godfrey"
"../test/373__M_Left_middle_finger.BMP","Heather Godfrey"
"../test/373__M_Right_middle_finger.BMP","Heather Godfrey"
"../test/373__M_Right_index_finger.BMP","Heather Godfrey"
"../test/373__M_Left_thumb_finger.BMP","Heather Godfrey"
"../test/374__M_Right_thumb_finger.BMP","Dawn Murphy"
"../test/374__M_Right_middle_finger.BMP","Dawn Murphy"
"../test/374__M_Left_middle_finger.BMP","Dawn Murphy"
"../test/374__M_Right_little_finger.BMP","Dawn Murphy"
"../test/374__M_Left_little_finger.BMP","Dawn Murphy"
"../test/374__M_Left_ring_finger.BMP","Dawn Murphy"
"../test/374__M_Left_thumb_finger.BMP","Dawn Murphy"
"../test/374__M_Right_index_finger.BMP","Dawn Murphy"
"../test/374__M_Right_ring_finger.BMP","Dawn Murphy"
"../test/374__M_Left_index_finger.BMP","Dawn Murphy"
"../test/375__M_Left_thumb_finger.BMP","Matthew Stephens"
"../test/375__M_Right_middle_finger.BMP","Matthew Stephens"
"../test/375__M_Right_little_finger.BMP","Matthew Stephens"
"../test/375__M_Right_index_finger.BMP","Matthew Stephens"
"../test/375__M_Left_index_finger.BMP","Matthew Stephens"
"../test/375__M_Left_little_finger.BMP","Matthew Stephens"
"../test/375__M_Right_ring_finger.BMP","Matthew Stephens"
"../test/375__M_Left_middle_finger.BMP","Matthew Stephens"
"../test/375__M_Left_ring_finger.BMP","Matthew Stephens"
"../test/375__M_Right_thumb_finger.BMP","Matthew Stephens"
"../test/376__F_Left_thumb_finger.BMP","Sam Clemons"
"../test/376__F_Right_thumb_finger.BMP","Sam Clemons"
"../test/376__F_Left_little_finger.BMP","Sam Clemons"
"../test/376__F_Left_middle_finger.BMP","Sam Clemons"
"../test/376__F_Left_index_finger.BMP","Sam Clemons"
"../test/376__F_Right_ring_finger.BMP","Sam Clemons"
"../test/376__F_Right_middle_finger.BMP","Sam Clemons"
"../test/376__F_Right_little_finger.BMP","Sam Clemons"
"../test/376__F_Right_index_finger.BMP","Sam Clemons"
"../test/376__F_Left_ring_finger.BMP","Sam Clemons"
"../test/377__M_Left_ring_finger.BMP","John Roberson"
"../test/377__M_Right_index_finger.BMP","John Roberson"
"../test/377__M_Left_index_finger.BMP","John Roberson"
"../test/377__M_Right_ring_finger.BMP","John Roberson"
"../test/377__M_Right_thumb_finger.BMP","John Roberson"
"../test/377__M_Left_thumb_finger.BMP","John Roberson"
"../test/377__M_Left_little_finger.BMP","John Roberson"
"../test/377__M_Right_middle_finger.BMP","John Roberson"
"../test/377__M_Left_middle_finger.BMP","John Roberson"
"../test/377__M_Right_little_finger.BMP","John Roberson"
"../test/378__F_Left_index_finger.BMP","John Martin"
"../test/378__F_Left_ring_finger.BMP","John Martin"
"../test/378__F_Right_middle_finger.BMP","John Martin"
"../test/378__F_Right_ring_finger.BMP","John Martin"
"../test/378__F_Right_index_finger.BMP","John Martin"
"../test/378__F_Right_little_finger.BMP","John Martin"
"../test/378__F_Left_little_finger.BMP","John Martin"
"../test/378__F_Left_middle_finger.BMP","John Martin"
"../test/378__F_Left_thumb_finger.BMP","John Martin"
"../test/378__F_Right_thumb_finger.BMP","John Martin"
"../test/379__F_Right_ring_finger.BMP","Kathy Smith"
"../test/379__F_Right_middle_finger.BMP","Kathy Smith"
"../test/379__F_Right_thumb_finger.BMP","Kathy Smith"
"../test/379__F_Right_little_finger.BMP","Kathy Smith"
"../test/379__F_Left_index_finger.BMP","Kathy Smith"
"../test/379__F_Left_middle_finger.BMP","Kathy Smith"
"../test/379__F_Left_little_finger.BMP","Kathy Smith"
"../test/379__F_Right_index_finger.BMP","Kathy Smith"
"../test/379__F_Left_thumb_finger.BMP","Kathy Smith"
"../test/379__F_Left_ring_finger.BMP","Kathy Smith"
"../test/380__M_Right_thumb_finger.BMP","Antoine Hughes"
"../test/380__M_Left_thumb_finger.BMP","Antoine Hughes"
"../test/380__M_Left_middle_finger.BMP","Antoine Hughes"
"../test/380__M_Left_little_finger.BMP","Antoine Hughes"
"../test/380__M_Right_index_finger.BMP","Antoine Hughes"
"../test/380__M_Left_index_finger.BMP","Antoine Hughes"
"../test/380__M_Right_ring_finger.BMP","Antoine Hughes"
"../test/380__M_Left_ring_finger.BMP","Antoine Hughes"
"../test/380__M_Right_middle_finger.BMP","Antoine Hughes"
"../test/380__M_Right_little_finger.BMP","Antoine Hughes"
"../test/381__M_Left_thumb_finger.BMP","Daniel Jensen"
"../test/381__M_Right_index_finger.BMP","Daniel Jensen"
"../test/381__M_Left_ring_finger.BMP","Daniel Jensen"
"../test/381__M_Right_ring_finger.BMP","Daniel Jensen"
"../test/381__M_Left_little_finger.BMP","Daniel Jensen"
"../test/381__M_Right_middle_finger.BMP","Daniel Jensen"
"../test/381__M_Left_middle_finger.BMP","Daniel Jensen"
"../test/381__M_Right_little_finger.BMP","Daniel Jensen"
"../test/381__M_Left_index_finger.BMP","Daniel Jensen"
"../test/381__M_Right_thumb_finger.BMP","Daniel Jensen"
"../test/382__M_Left_index_finger.BMP","Ricky Padilla"
"../test/382__M_Right_middle_finger.BMP","Ricky Padilla"
"../test/382__M_Left_middle_finger.BMP","Ricky Padilla"
"../test/382__M_Left_ring_finger.BMP","Ricky Padilla"
"../test/382__M_Right_little_finger.BMP","Ricky Padilla"
"../test/382__M_Left_little_finger.BMP","Ricky Padilla"
"../test/382__M_Right_ring_finger.BMP","Ricky Padilla"
"../test/382__M_Right_thumb_finger.BMP","Ricky Padilla"
"../test/382__M_Left_thumb_finger.BMP","Ricky Padilla"
"../test/382__M_Right_index_finger.BMP","Ricky Padilla"
"../test/383__M_Right_index_finger.BMP","Leisa Ervin"
"../test/383__M_Right_middle_finger.BMP","Leisa Ervin"
"../test/383__M_Right_ring_finger.BMP","Leisa Ervin"
"../test/383__M_Right_little_finger.BMP","Leisa Ervin"
"../test/383__M_Left_index_finger.BMP","Leisa Ervin"
"../test/383__M_Right_thumb_finger.BMP","Leisa Ervin"
"../test/383__M_Left_ring_finger.BMP","Leisa Ervin"
"../test/383__M_Left_little_finger.BMP","Leisa Ervin"
"../test/383__M_Left_middle_finger.BMP","Leisa Ervin"
"../test/383__M_Left_thumb_finger.BMP","Leisa Ervin"
"../test/384__F_Right_ring_finger.BMP","Nora Singleton"
"../test/384__F_Right_little_finger.BMP","Nora Singleton"
"../test/384__F_Right_index_finger.BMP","Nora Singleton"
"../test/384__F_Right_middle_finger.BMP","Nora Singleton"
"../test/384__F_Left_index_finger.BMP","Nora Singleton"
"../test/384__F_Left_ring_finger.BMP","Nora Singleton"
"../test/384__F_Left_little_finger.BMP","Nora Singleton"
"../test/384__F_Left_middle_finger.BMP","Nora Singleton"
"../test/384__F_Right_thumb_finger.BMP","Nora Singleton"
"../test/384__F_Left_thumb_finger.BMP","Nora Singleton"
"../test/385__M_Left_little_finger.BMP","Joe Hayne"
"../test/385__M_Right_little_finger.BMP","Joe Hayne"
"../test/385__M_Left_middle_finger.BMP","Joe Hayne"
"../test/385__M_Right_middle_finger.BMP","Joe Hayne"
"../test/385__M_Left_thumb_finger.BMP","Joe Hayne"
"../test/385__M_Right_thumb_finger.BMP","Joe Hayne"
"../test/385__M_Left_ring_finger.BMP","Joe Hayne"
"../test/385__M_Right_ring_finger.BMP","Joe Hayne"
"../test/385__M_Left_index_finger.BMP","Joe Hayne"
"../test/385__M_Right_index_finger.BMP","Joe Hayne"
"../test/386__M_Left_ring_finger.BMP","Betty Greenfeld"
"../test/386__M_Left_index_finger.BMP","Betty Greenfeld"
"../test/386__M_Right_ring_finger.BMP","Betty Greenfeld"
"../test/386__M_Right_index_finger.BMP","Betty Greenfeld"
"../test/386__M_Left_thumb_finger.BMP","Betty Greenfeld"
"../test/386__M_Left_middle_finger.BMP","Betty Greenfeld"
"../test/386__M_Right_little_finger.BMP","Betty Greenfeld"
"../test/386__M_Left_little_finger.BMP","Betty Greenfeld"
"../test/386__M_Right_middle_finger.BMP","Betty Greenfeld"
"../test/386__M_Right_thumb_finger.BMP","Betty Greenfeld"
"../test/387__F_Left_middle_finger.BMP","Loma Shepard"
"../test/387__F_Left_little_finger.BMP","Loma Shepard"
"../test/387__F_Left_thumb_finger.BMP","Loma Shepard"
"../test/387__F_Right_thumb_finger.BMP","Loma Shepard"
"../test/387__F_Left_index_finger.BMP","Loma Shepard"
"../test/387__F_Right_little_finger.BMP","Loma Shepard"
"../test/387__F_Right_index_finger.BMP","Loma Shepard"
"../test/387__F_Left_ring_finger.BMP","Loma Shepard"
"../test/387__F_Right_ring_finger.BMP","Loma Shepard"
"../test/387__F_Right_middle_finger.BMP","Loma Shepard"
"../test/388__F_Left_little_finger.BMP","Mary Ellis"
"../test/388__F_Left_middle_finger.BMP","Mary Ellis"
"../test/388__F_Right_little_finger.BMP","Mary Ellis"
"../test/388__F_Right_thumb_finger.BMP","Mary Ellis"
"../test/388__F_Right_ring_finger.BMP","Mary Ellis"
"../test/388__F_Right_middle_finger.BMP","Mary Ellis"
"../test/388__F_Left_index_finger.BMP","Mary Ellis"
"../test/388__F_Right_index_finger.BMP","Mary Ellis"
"../test/388__F_Left_thumb_finger.BMP","Mary Ellis"
"../test/388__F_Left_ring_finger.BMP","Mary Ellis"
"../test/389__F_Left_index_finger.BMP","Edmond Butler"
"../test/389__F_Right_index_finger.BMP","Edmond Butler"
"../test/389__F_Right_little_finger.BMP","Edmond Butler"
"../test/389__F_Right_ring_finger.BMP","Edmond Butler"
"../test/389__F_Right_middle_finger.BMP","Edmond Butler"
"../test/389__F_Left_ring_finger.BMP","Edmond Butler"
"../test/389__F_Left_thumb_finger.BMP","Edmond Butler"
"../test/389__F_Right_thumb_finger.BMP","Edmond Butler"
"../test/389__F_Left_middle_finger.BMP","Edmond Butler"
"../test/389__F_Left_little_finger.BMP","Edmond Butler"
"../test/390__F_Left_thumb_finger.BMP","Gina Berson"
"../test/390__F_Right_thumb_finger.BMP","Gina Berson"
"../test/390__F_Left_little_finger.BMP","Gina Berson"
"../test/390__F_Left_middle_finger.BMP","Gina Berson"
"../test/390__F_Right_little_finger.BMP","Gina Berson"
"../test/390__F_Left_index_finger.BMP","Gina Berson"
"../test/390__F_Right_middle_finger.BMP","Gina Berson"
"../test/390__F_Right_index_finger.BMP","Gina Berson"
"../test/390__F_Right_ring_finger.BMP","Gina Berson"
"../test/390__F_Left_ring_finger.BMP","Gina Berson"
"../test/391__M_Right_index_finger.BMP","Joseph Frank"
"../test/391__M_Left_ring_finger.BMP","Joseph Frank"
"../test/391__M_Left_index_finger.BMP","Joseph Frank"
"../test/391__M_Right_ring_finger.BMP","Joseph Frank"
"../test/391__M_Right_thumb_finger.BMP","Joseph Frank"
"../test/391__M_Right_little_finger.BMP","Joseph Frank"
"../test/391__M_Left_thumb_finger.BMP","Joseph Frank"
"../test/391__M_Right_middle_finger.BMP","Joseph Frank"
"../test/391__M_Left_little_finger.BMP","Joseph Frank"
"../test/391__M_Left_middle_finger.BMP","Joseph Frank"
"../test/392__M_Right_thumb_finger.BMP","Kathleen Ramirez"
"../test/392__M_Left_middle_finger.BMP","Kathleen Ramirez"
"../test/392__M_Left_ring_finger.BMP","Kathleen Ramirez"
"../test/392__M_Left_little_finger.BMP","Kathleen Ramirez"
"../test/392__M_Right_little_finger.BMP","Kathleen Ramirez"
"../test/392__M_Left_thumb_finger.BMP","Kathleen Ramirez"
"../test/392__M_Right_middle_finger.BMP","Kathleen Ramirez"
"../test/392__M_Right_index_finger.BMP","Kathleen Ramirez"
"../test/392__M_Right_ring_finger.BMP","Kathleen Ramirez"
"../test/392__M_Left_index_finger.BMP","Kathleen Ramirez"
"../test/393__M_Right_little_finger.BMP","Travis Kern"
"../test/393__M_Left_thumb_finger.BMP","Travis Kern"
"../test/393__M_Right_middle_finger.BMP","Travis Kern"
"../test/393__M_Right_index_finger.BMP","Travis Kern"
"../test/393__M_Left_index_finger.BMP","Travis Kern"
"../test/393__M_Left_little_finger.BMP","Travis Kern"
"../test/393__M_Right_ring_finger.BMP","Travis Kern"
"../test/393__M_Left_middle_finger.BMP","Travis Kern"
"../test/393__M_Left_ring_finger.BMP","Travis Kern"
"../test/393__M_Right_thumb_finger.BMP","Travis Kern"
"../test/394__M_Right_ring_finger.BMP","Kathleen Griffith"
"../test/394__M_Right_middle_finger.BMP","Kathleen Griffith"
"../test/394__M_Left_index_finger.BMP","Kathleen Griffith"
"../test/394__M_Right_little_finger.BMP","Kathleen Griffith"
"../test/394__M_Right_index_finger.BMP","Kathleen Griffith"
"../test/394__M_Left_middle_finger.BMP","Kathleen Griffith"
"../test/394__M_Left_little_finger.BMP","Kathleen Griffith"
"../test/394__M_Left_ring_finger.BMP","Kathleen Griffith"
"../test/394__M_Left_thumb_finger.BMP","Kathleen Griffith"
"../test/394__M_Right_thumb_finger.BMP","Kathleen Griffith"
"../test/395__M_Left_ring_finger.BMP","Lois Jenkins"
"../test/395__M_Right_thumb_finger.BMP","Lois Jenkins"
